Year,Location,Population,Total Suicides (18 to 24),Total Suicides (25 to 34),Total Suicides (35 to 44),Total Suicides (45 to 54),Total Suicides (55+),Suicides per 100k (18 to 24),Suicides per 100k (25 to 34),Suicides per 100k (35 to 44),Suicides per 100k (45 to 54),Suicides per 100k (55+)
2010,MT,990697.0,25.0,35.0,30.0,46.0,91.0,2.5234758962629344,3.532866254768108,3.028171075515521,4.643195649123799,9.18545226239708
2010,NE,1829542.0,19.0,26.0,31.0,53.0,64.0,1.038511277685891,1.4211206957806928,1.6944131372769795,2.896899879860643,3.498143251152474
2010,NV,2702405.0,41.0,76.0,104.0,109.0,217.0,1.5171671159578226,2.812309775921818,3.8484239038930137,4.03344428388787,8.02988449177677
2010,NH,1316762.0,17.0,32.0,27.0,51.0,69.0,1.291045762256201,2.430203787776379,2.05048444593632,3.8731372867686034,5.240126917392816
2010,NJ,8799446.0,74.0,77.0,123.0,214.0,231.0,0.8409620332916413,0.8750550886953565,1.3978152715523227,2.431971285465017,2.6251652660860696
2010,NM,2064552.0,43.0,81.0,70.0,99.0,120.0,2.082776311761583,3.9233693314578657,3.390566088914205,4.795229182892948,5.8123990095672085
2010,NY,19399878.0,154.0,208.0,283.0,428.0,474.0,0.7938194250499926,1.0721716909766132,1.4587720603191423,2.2061994410480317,2.4433143342447825
2010,NC,9574323.0,115.0,166.0,215.0,314.0,364.0,1.2011293122239557,1.7338040506884924,2.2455895837230475,3.2796052525071486,3.801835388256695
2010,ND,674715.0,19.0,15.0,19.0,26.0,27.0,2.816003794194586,2.2231608901536206,2.816003794194586,3.8534788762662755,4.0016896022765165
2010,OH,11539336.0,165.0,250.0,247.0,347.0,430.0,1.4298916332794191,2.1665024746657866,2.1405044449697974,3.0071054348361117,3.726384256425153
2010,OK,3759944.0,61.0,119.0,114.0,155.0,169.0,1.6223645884087634,3.164940754436768,3.0319600504688364,4.122401823005874,4.4947477941160825
2010,OR,3837491.0,48.0,86.0,135.0,157.0,259.0,1.2508172657603627,2.241047601153983,3.51792355995102,4.091214806757852,6.749201496498624
2010,PA,12711160.0,181.0,216.0,262.0,418.0,499.0,1.4239455722373096,1.6992941635539165,2.0611808835700285,3.28844889058119,3.925684201913909
2010,RI,1053959.0,10.0,18.0,38.0,37.0,26.0,0.9488035113320348,1.7078463203976624,3.605453343061732,3.510572991928528,2.46688912946329
2010,SC,4635649.0,65.0,100.0,111.0,159.0,202.0,1.40217691201383,2.1571952492520463,2.3944867266697716,3.4299404463107543,4.357534403489134
2010,SD,816166.0,23.0,22.0,23.0,40.0,32.0,2.8180541703525996,2.6955300759894434,2.8180541703525996,4.90096377452626,3.9207710196210086
2010,TN,6355311.0,89.0,178.0,179.0,225.0,272.0,1.4004035365067107,2.8008070730134214,2.816541944210126,3.540346019258538,4.279884965503656
2010,TX,25241971.0,348.0,476.0,516.0,695.0,856.0,1.378656207155931,1.8857481454201812,2.04421437612776,2.7533507585441725,3.391177337142175
2010,UT,2775332.0,57.0,124.0,75.0,101.0,116.0,2.053808337164707,4.467933926463573,2.702379391006193,3.6392042465550065,4.179680124756246
2010,VT,625879.0,11.0,17.0,13.0,24.0,41.0,1.75752821232219,2.7161799644979303,2.07707879638077,3.83460700870296,6.55078697320089
2010,VA,8023699.0,79.0,157.0,175.0,252.0,300.0,0.9845832950612927,1.9567035104382655,2.1810389447560286,3.140696080448681,3.738923905296049
2010,WA,6742830.0,97.0,143.0,176.0,231.0,310.0,1.438565112868039,2.1207712488673156,2.6101799986059264,3.425861248170279,4.597476133908166
2010,WV,1854239.0,19.0,40.0,47.0,65.0,108.0,1.0246791271243891,2.157219214998714,2.5347325776234886,3.5054812243729097,5.824491880496527
2010,WI,5690475.0,83.0,120.0,119.0,224.0,247.0,1.458577710999521,2.1087870520475005,2.091213826613771,3.936402497155334,4.3405866821311045
2010,WY,564487.0,21.0,16.0,17.0,34.0,43.0,3.720191961905234,2.8344319709754164,3.0115839691613804,6.023167938322761,7.617535921996431
2011,AL,4799069.0,70.0,117.0,99.0,143.0,225.0,1.4586162441090136,2.437972865153637,2.062900116668462,2.9797446129655563,4.688409356064687
2011,AK,722128.0,34.0,26.0,25.0,30.0,28.0,4.708306560609754,3.600469722819223,3.461990118095407,4.154388141714488,3.877428932266856
2011,AZ,6472643.0,119.0,174.0,197.0,285.0,385.0,1.8385070828099124,2.6882372471338214,3.043578952214729,4.403147215132983,5.948111150267364
2011,AR,2940667.0,52.0,66.0,106.0,112.0,126.0,1.7683063060183286,2.244388773023263,3.604624393037362,3.8086597360394765,4.284742203044411
2011,CA,37638369.0,377.0,567.0,629.0,957.0,1466.0,1.0016374513996609,1.5064414719989594,1.6711669945103091,2.5426181458606774,3.8949615484135354
2011,CO,5121108.0,92.0,153.0,165.0,237.0,266.0,1.7964862291519725,2.98763470717665,3.221958997935603,4.627904742489321,5.19418844515679
2011,CT,3588283.0,34.0,49.0,66.0,104.0,117.0,0.9475283861389974,1.3655556153179669,1.8393198083874656,2.8983221223075213,3.260612387595962
2011,DE,907381.0,14.0,15.0,14.0,28.0,34.0,1.5429020444554162,1.6531093333450886,1.5429020444554162,3.0858040889108325,3.747047822248868
2011,FL,19053237.0,202.0,361.0,396.0,763.0,1158.0,1.0601873057055868,1.8946911750481035,2.078386995343626,4.00456888244239,6.0777074257775725
2011,GA,9802431.0,111.0,193.0,202.0,286.0,365.0,1.1323721635990094,1.9688993475189982,2.0607133067297285,2.9176435926965465,3.7235661235462914
2011,HI,1379329.0,32.0,30.0,29.0,34.0,56.0,2.3199686224243816,2.1749705835228577,2.102471564072096,2.4649666613259056,4.059945089242668
2011,ID,1583910.0,35.0,33.0,53.0,79.0,81.0,2.2097215119545934,2.083451711271474,3.34614971810267,4.987657126983225,5.113926927666345
2011,IL,12867454.0,139.0,207.0,181.0,344.0,355.0,1.0802447788039498,1.6087098504490478,1.4066496759965104,2.6734115389104947,2.7588985357942604
2011,IN,6516528.0,73.0,169.0,167.0,231.0,241.0,1.1202284406665635,2.5934055681184827,2.5627143779632346,3.5448324629311805,3.6982884137074223
2011,IA,3066336.0,39.0,60.0,89.0,111.0,123.0,1.2718762718762717,1.9567327259634952,2.902486876845851,3.619955543032466,4.011302088225165
2011,KS,2869225.0,57.0,61.0,65.0,94.0,117.0,1.9865991687650846,2.126009636748599,2.2654201047321143,3.2761459976125953,4.077756188517806
2011,KY,4369821.0,64.0,109.0,128.0,160.0,214.0,1.464590883699813,2.4943813488012436,2.929181767399626,3.6614772092495325,4.897225767371249
2011,LA,4575625.0,62.0,98.0,92.0,155.0,166.0,1.3550061467012704,2.1417839093020077,2.010654282201885,3.387515366753176,3.6279196831034013
2011,ME,1328284.0,23.0,27.0,43.0,55.0,87.0,1.7315574079037315,2.032697826669598,3.237259501733063,4.140680758030662,6.549804108157593
2011,MD,5839419.0,55.0,87.0,85.0,139.0,192.0,0.9418745255307077,1.4898742494758468,1.4556242667292758,2.380373800886698,3.2879983436708344
2011,MA,6613583.0,54.0,80.0,105.0,176.0,170.0,0.8165014334892297,1.2096317533173773,1.5876416762290577,2.66118985729823,2.570467475799427
2011,MI,9882412.0,124.0,197.0,214.0,322.0,364.0,1.2547544061105729,1.9934404677724424,2.165463249255344,3.2583138610290687,3.6833113211632953
2011,MN,5346143.0,74.0,111.0,114.0,165.0,219.0,1.3841754700538313,2.076263205080747,2.132378426839686,3.086337196741651,4.096411188402555
2011,MS,2978731.0,35.0,70.0,66.0,84.0,134.0,1.1749970037576405,2.349994007515281,2.215708635657265,2.8199928090183373,4.498559957243538
2011,MO,6010275.0,98.0,146.0,165.0,250.0,274.0,1.630541031816348,2.4291733739304773,2.7452986760173204,4.159543448511092,4.558859619568156
2011,MT,997316.0,23.0,42.0,34.0,57.0,76.0,2.306189813459325,4.211303137621376,3.409150159026828,5.715339972486153,7.620453296648204
2011,NE,1840672.0,21.0,32.0,34.0,44.0,62.0,1.140887675805358,1.738495505989117,1.847151475113437,2.390431320735036,3.3683350428539143
2011,NV,2712730.0,45.0,63.0,79.0,135.0,194.0,1.6588455172464638,2.322383724145049,2.9121954636104586,4.976536551739391,7.151467341018089
2011,NH,1320202.0,22.0,19.0,31.0,61.0,65.0,1.6664116551861001,1.4391737022061775,2.3481255141258686,4.620505043925096,4.92348898123166
2011,NJ,8828117.0,61.0,87.0,129.0,174.0,238.0,0.6909740774844737,0.9854876187073642,1.4612402622212641,1.9709752374147285,2.6959316465787664
2011,NM,2080450.0,44.0,79.0,73.0,99.0,125.0,2.114927059049725,3.7972554014756423,3.5088562570597706,4.758585882861881,6.008315508663991
2011,NY,19499241.0,181.0,252.0,279.0,418.0,528.0,0.9282412582110248,1.2923579948573383,1.4308249228777674,2.1436731819459025,2.7077977035106136
2011,NC,9657592.0,126.0,191.0,212.0,294.0,390.0,1.3046730489339373,1.9777186694157303,2.1951641775713866,3.044237114179187,4.038273722890758
2011,ND,685225.0,12.0,13.0,14.0,32.0,35.0,1.7512495895508773,1.897187055346784,2.0431245211426905,4.669998905469006,5.107811302856726
2011,OH,11544663.0,157.0,234.0,232.0,394.0,448.0,1.3599357555954643,2.0269106166199915,2.009586594255718,3.4128324057618658,3.8805810095972486
2011,OK,3788379.0,76.0,120.0,128.0,177.0,192.0,2.0061350778261624,3.167581701830783,3.3787538152861685,4.672183010200405,5.0681307229292525
2011,OR,3872036.0,56.0,104.0,130.0,148.0,218.0,1.4462675450331557,2.6859254407758604,3.3574068009698257,3.82227851187334,5.630112943164785
2011,PA,12745815.0,165.0,255.0,295.0,471.0,561.0,1.2945425616172839,2.000656686135802,2.3144851859218103,3.6953305849802467,4.401444709498765
2011,RI,1053649.0,,12.0,13.0,,35.0,,1.138899196981158,1.2338074633962544,,3.3217893245283774
2011,SC,4671994.0,63.0,107.0,93.0,171.0,224.0,1.3484606358655427,2.2902426672636995,1.9905847481824677,3.6601074402064726,4.794526705299707
2011,SD,823579.0,22.0,20.0,22.0,27.0,37.0,2.6712677229506823,2.428425202682438,2.6712677229506823,3.2783740236212915,4.492586624962511
2011,TN,6399291.0,77.0,150.0,167.0,232.0,329.0,1.203258298458376,2.344009672321512,2.6096641018512834,3.625401626523938,5.141194547958516
2011,TX,25645629.0,320.0,481.0,520.0,708.0,867.0,1.2477759855295418,1.8755632782490925,2.027635976485506,2.7607043679841117,3.380693060794102
2011,UT,2814384.0,60.0,99.0,81.0,130.0,132.0,2.131905241075845,3.5176436477751434,2.8780720754523905,4.6191280223309965,4.690191530366858
2011,VT,627049.0,13.0,17.0,14.0,31.0,45.0,2.0732032105943876,2.7111118907772758,2.2326803806401094,4.943792271417386,7.176472652057495
2011,VA,8101155.0,112.0,153.0,164.0,270.0,355.0,1.3825189124266848,1.8886195857257393,2.024402693196217,3.3328580924571867,4.382091195638153
2011,WA,6826627.0,101.0,165.0,159.0,224.0,372.0,1.4795007842086583,2.417006231628006,2.3291150959324423,3.281269065967717,5.449250413124959
2011,WV,1856301.0,33.0,45.0,57.0,72.0,99.0,1.7777289351242065,2.424175820623918,3.0706227061236295,3.878681312998269,5.33318680537262
2011,WI,5705288.0,94.0,124.0,116.0,207.0,204.0,1.64759430198791,2.173422270707456,2.0332014790489104,3.628212984164866,3.5756301872929113
2011,WY,567299.0,14.0,22.0,21.0,37.0,38.0,2.4678344224121673,3.878025520933406,3.7017516336182505,6.522133830660727,6.698407717975882
2012,AL,4815588.0,54.0,106.0,136.0,177.0,251.0,1.1213583886329146,2.2011849850942395,2.824161867668081,3.6755636071856648,5.212239917534474
2012,AK,730443.0,33.0,40.0,28.0,36.0,31.0,4.5178063175360705,5.476128869740692,3.833290208818484,4.928515982766623,4.243999874049036
2012,AZ,6554978.0,110.0,187.0,165.0,272.0,422.0,1.6781139463778523,2.8527937088423485,2.517170919566778,4.149518121952507,6.4378553215586685
2012,AR,2952164.0,48.0,78.0,84.0,115.0,160.0,1.6259259309442158,2.642129637784351,2.845370379152378,3.8954475428871835,5.419753103147387
2012,CA,37948800.0,357.0,543.0,612.0,887.0,1494.0,0.9407412092081964,1.4308752845939794,1.6126992157854794,2.337359811113922,3.9368833797116114
2012,CO,5192647.0,108.0,186.0,176.0,266.0,316.0,2.079864084733663,3.5819881459301968,3.389408138084488,5.122628208695873,6.085528247924421
2012,CT,3594547.0,27.0,48.0,73.0,104.0,116.0,0.7511377650646938,1.335356026781678,2.0308539573971354,2.8932713913603023,3.2271103980557214
2012,DE,915179.0,11.0,27.0,12.0,39.0,36.0,1.2019506566474973,2.950242520862039,1.3112188981609063,4.261461419022945,3.933656694482719
2012,FL,19297822.0,227.0,318.0,469.0,730.0,1258.0,1.1762985480952202,1.6478543537192953,2.430326075139464,3.7828103088524707,6.518870367858093
2012,GA,9901430.0,105.0,207.0,194.0,278.0,384.0,1.0604528840783605,2.0906071143259104,1.9593129477257325,2.8076752549884207,3.878227690343718
2012,HI,1394804.0,20.0,31.0,30.0,42.0,67.0,1.4338932208396304,2.222534492301427,2.1508398312594457,3.011175763763224,4.8035422898127615
2012,ID,1595324.0,40.0,38.0,47.0,87.0,85.0,2.507327665101258,2.3819612818461953,2.9461100064939787,5.453437671595236,5.328071288340174
2012,IL,12882510.0,120.0,189.0,241.0,334.0,408.0,0.9314954927261845,1.4671054010437408,1.870753447891754,2.592662454754547,3.167084675269028
2012,IN,6537703.0,99.0,142.0,176.0,241.0,282.0,1.5142933228994955,2.1720166853709935,2.692077018487992,3.686310008270489,4.3134415864409865
2012,IA,3076190.0,46.0,67.0,73.0,97.0,100.0,1.4953562686310014,2.178018913006024,2.3730653828274586,3.1532512621131987,3.250774497023916
2012,KS,2885257.0,64.0,86.0,79.0,129.0,144.0,2.218173285776622,2.9806703527623366,2.7380576496305182,4.471005529143504,4.9908898929974
2012,KY,4386346.0,81.0,118.0,127.0,171.0,227.0,1.8466395491828504,2.690166256834276,2.895348428965704,3.898461270497129,5.175150341537124
2012,LA,4600972.0,51.0,98.0,113.0,132.0,173.0,1.108461429454472,2.129984707579181,2.4560027750657905,2.868958993882162,3.760075045012228
2012,ME,1327729.0,18.0,17.0,34.0,66.0,74.0,1.355698339043585,1.2803817646522746,2.560763529304549,4.970893909826478,5.57342650495696
2012,MD,5886992.0,60.0,77.0,93.0,151.0,202.0,1.0191962210921979,1.3079684837349872,1.5797541426929065,2.5649771564153645,3.4312939443437327
2012,MA,6663005.0,63.0,91.0,113.0,165.0,172.0,0.9455193264900746,1.3657501382634412,1.6959314903710863,2.4763601408073384,2.58141784375068
2012,MI,9897145.0,143.0,191.0,213.0,333.0,381.0,1.4448611190398848,1.9298494666896364,2.1521357926957725,3.364606661820151,3.8495950094699025
2012,MN,5376643.0,65.0,89.0,128.0,177.0,197.0,1.2089327857549776,1.6553079681875846,2.380667639640571,3.2920169704404776,3.663996289134317
2012,MS,2983816.0,36.0,65.0,84.0,101.0,124.0,1.2065087123334681,2.1784185083798735,2.8151869954447593,3.3849272207133416,4.155752231370835
2012,MO,6024367.0,101.0,152.0,154.0,212.0,295.0,1.6765246871580035,2.5230866579011537,2.556285166557748,3.5190419175989778,4.896780026847634
2012,MT,1003783.0,20.0,49.0,39.0,42.0,83.0,1.9924625143083714,4.88153316005551,3.8853019029013245,4.18417128004758,8.268719434379742
2012,NE,1853303.0,28.0,35.0,37.0,54.0,78.0,1.5108160942921909,1.8885201178652384,1.9964355531718236,2.913716753277796,4.208701976956817
2012,NV,2743996.0,34.0,74.0,93.0,122.0,201.0,1.2390688616164163,2.6967969341063176,3.3892177685390212,4.4460706210942,7.325083564261756
2012,NH,1324232.0,12.0,27.0,31.0,70.0,62.0,0.9061856230630282,2.0389176518918135,2.3409795262461564,5.286082801200998,4.681959052492313
2012,NJ,8844942.0,81.0,97.0,129.0,163.0,213.0,0.9157776274847251,1.0966719736545474,1.4584606659941919,1.8428611516050641,2.408155983385759
2012,NM,2087309.0,50.0,67.0,76.0,112.0,137.0,2.3954287553974996,3.2098745322326496,3.6410517082041998,5.3657604120904,6.56347478978915
2012,NY,19572932.0,173.0,254.0,254.0,447.0,580.0,0.883873708854657,1.2977105320756235,1.2977105320756235,2.2837661725897784,2.96327601812544
2012,NC,9749476.0,119.0,194.0,184.0,349.0,440.0,1.2205784187786093,1.9898505314542032,1.8872809164307907,3.5796795643170976,4.513063061030151
2012,ND,701176.0,17.0,18.0,20.0,27.0,23.0,2.42449827147535,2.5671158168562527,2.852350907618059,3.8506737252843797,3.2802035437607677
2012,OH,11548923.0,144.0,236.0,258.0,383.0,521.0,1.246869513287083,2.043480591220497,2.233974544639357,3.316326552701061,4.511243169601183
2012,OK,3818814.0,85.0,120.0,124.0,135.0,206.0,2.225821943671517,3.1423368616539062,3.2470814237090364,3.5351289693606445,5.394344945839205
2012,OR,3899001.0,52.0,110.0,101.0,210.0,251.0,1.333674959303678,2.8212354908347037,2.590407132493682,5.385995027957161,6.437546438177369
2012,PA,12767118.0,167.0,242.0,276.0,409.0,553.0,1.3080477520455283,1.8954943472755557,2.1618034704465017,3.203542099321084,4.331439562162737
2012,RI,1054621.0,,17.0,16.0,,30.0,,1.6119534885044011,1.5171326950629658,,2.844623803243061
2012,SC,4717354.0,59.0,101.0,97.0,172.0,244.0,1.250701134576714,2.1410307558008155,2.056237458541377,3.646111782155844,5.172391132825732
2012,SD,833566.0,19.0,26.0,18.0,39.0,39.0,2.2793636016824106,3.1191291391443507,2.1593970963307045,4.678693708716526,4.678693708716526
2012,TN,6453898.0,76.0,144.0,160.0,243.0,355.0,1.1775829119084311,2.231209727826501,2.4791219198072234,3.765166415707221,5.500551759572277
2012,TX,26084481.0,359.0,515.0,519.0,702.0,942.0,1.376297270396141,1.9743540229916785,1.989688811519769,2.691255386679919,3.611342698365361
2012,UT,2853375.0,65.0,114.0,102.0,145.0,124.0,2.2780041179305206,3.9952687606781443,3.5747141542909713,5.081701493845008,4.345730932667455
2012,VT,626090.0,,13.0,13.0,,29.0,,2.076378795380856,2.076378795380856,,4.631921928157293
2012,VA,8185080.0,109.0,171.0,190.0,244.0,349.0,1.3316913212821377,2.0891671187086747,2.321296798565194,2.9810337834205654,4.26385569841712
2012,WA,6897058.0,106.0,177.0,155.0,251.0,349.0,1.5368871771123283,2.5663116070649257,2.2473350231359515,3.639232843916928,5.060128535964175
2012,WV,1856872.0,32.0,53.0,60.0,80.0,101.0,1.723328263876024,2.8542624370446643,3.231240494767545,4.308320659690059,5.4392548328587
2012,WI,5719960.0,82.0,127.0,116.0,192.0,206.0,1.4335764585766333,2.2202952468199078,2.027986209693774,3.3566668298379705,3.601423786180323
2012,WY,576305.0,18.0,37.0,27.0,40.0,49.0,3.1233461448365016,6.420211519941698,4.6850192172547525,6.9407692107477805,8.502442283166031
2013,AL,4830081.0,67.0,110.0,112.0,163.0,269.0,1.3871402984753258,2.2773945198848633,2.318801692973679,3.3746846067384793,5.569264780445711
2013,AK,737068.0,37.0,49.0,21.0,33.0,31.0,5.01988961669751,6.647961924815621,2.849126539206695,4.477198847324806,4.205853462638454
2013,AZ,6632764.0,114.0,168.0,205.0,273.0,403.0,1.718740482851493,2.532880711570621,3.0907175349522458,4.11593115630226,6.07589837358905
2013,AR,2959400.0,57.0,80.0,82.0,134.0,163.0,1.9260660944786108,2.703250658917348,2.7708319253902816,4.527944853686558,5.5078732175440965
2013,CA,38260787.0,390.0,573.0,598.0,900.0,1564.0,1.0193203814652323,1.4976168681527644,1.5629579182466895,2.352277803381305,4.087736093875956
2013,CO,5269035.0,104.0,159.0,150.0,266.0,328.0,1.9737959607404394,3.0176303630550945,2.8468210972217873,5.048362745739969,6.225048799258308
2013,CT,3594841.0,21.0,42.0,63.0,86.0,118.0,0.5841704820880812,1.1683409641761624,1.7525114462642437,2.3923172123607137,3.2824817564949322
2013,DE,923576.0,11.0,18.0,15.0,34.0,44.0,1.1910227203825132,1.9489462697168396,1.6241218914306996,3.6813429539095863,4.764090881530053
2013,FL,19545621.0,201.0,346.0,429.0,699.0,1253.0,1.0283633351941082,1.7702174824734398,2.1948650288471265,3.5762486134362272,6.410643079593122
2013,GA,9972479.0,123.0,205.0,206.0,298.0,380.0,1.2333944247964823,2.055657374660804,2.065684971610369,2.9882238909703394,3.810486840834661
2013,HI,1408243.0,28.0,29.0,26.0,37.0,51.0,1.9882932136002096,2.059303685514503,1.8462722697716234,2.627387460828848,3.621534067628953
2013,ID,1611206.0,37.0,49.0,41.0,77.0,104.0,2.2964164731263415,3.04120019414029,2.544677713464324,4.77902887650617,6.454792248787554
2013,IL,12895129.0,132.0,206.0,200.0,347.0,436.0,1.02364233812628,1.597502436772831,1.550973239585273,2.6909385706804483,3.381121662295895
2013,IN,6568713.0,96.0,165.0,169.0,222.0,292.0,1.4614735032570307,2.5119075837230214,2.572802313025398,3.3796574762818836,4.4453152390734685
2013,IA,3092997.0,49.0,75.0,76.0,110.0,137.0,1.584223974352384,2.4248326138046687,2.4571637153220647,3.556421166913515,4.429360907883196
2013,KS,2893212.0,44.0,64.0,67.0,109.0,141.0,1.5208011027190542,2.2120743312277154,2.3157653155040143,3.7674390953722026,4.8734762609860605
2013,KY,4404659.0,77.0,112.0,115.0,166.0,231.0,1.74814894864733,2.542762107123389,2.610871806421337,3.7687366944864515,5.24444684594199
2013,LA,4624527.0,60.0,95.0,84.0,140.0,204.0,1.297429985812603,2.0542641442032883,1.8164019801376445,3.0273366335627405,4.41126195176285
2013,ME,1328009.0,23.0,30.0,41.0,60.0,91.0,1.7319159734610232,2.2590208349491605,3.0873284744305196,4.518041669898321,6.852363199345787
2013,MD,5923188.0,70.0,93.0,79.0,143.0,184.0,1.1817960193058197,1.5701004256491606,1.3337412217879965,2.4142404394390318,3.106435250746726
2013,MA,6713315.0,64.0,94.0,103.0,140.0,171.0,0.9533293164405364,1.400202433522038,1.5342643686464885,2.0854078797136735,2.5471767673645584
2013,MI,9913065.0,133.0,189.0,231.0,332.0,410.0,1.3416637538440432,1.9065748080941667,2.3302580987817594,3.349115535911446,4.135955932902689
2013,MN,5413479.0,70.0,117.0,92.0,179.0,220.0,1.2930686532634559,2.161271891883205,1.6994616585748277,3.3065612704879803,4.063930053113718
2013,MS,2988711.0,37.0,58.0,77.0,92.0,124.0,1.2379918968411465,1.9406359463996354,2.576361515047792,3.0782501218752834,4.148945816440599
2013,MO,6040715.0,89.0,147.0,179.0,228.0,317.0,1.4733355240232324,2.433486764397923,2.9632253797770627,3.7743876345763705,5.2477231585996025
2013,MT,1013569.0,31.0,42.0,38.0,54.0,78.0,3.058499224029149,4.14377314223304,3.749128081067988,5.327708325728194,7.695578692718502
2013,NE,1865279.0,23.0,34.0,33.0,54.0,76.0,1.2330595047711361,1.822783615748636,1.7691723329324995,2.895009272071363,4.074457494026363
2013,NV,2775970.0,37.0,95.0,66.0,137.0,206.0,1.3328674301235244,3.422227185452292,2.3775473077879083,4.93521183586278,7.420829475822865
2013,NH,1326622.0,15.0,25.0,25.0,57.0,63.0,1.1306913348338863,1.8844855580564774,1.8844855580564774,4.296627072368769,4.7489036063023224
2013,NJ,8856972.0,73.0,105.0,108.0,203.0,268.0,0.8242094476532159,1.1855067397751737,1.2193783609116073,2.291979696898669,3.0258648215213957
2013,NM,2092273.0,45.0,71.0,70.0,87.0,158.0,2.150770955797833,3.393438619147693,3.345643709018852,4.158157181209145,7.5515958003568375
2013,NY,19624447.0,156.0,265.0,254.0,404.0,608.0,0.7949268583211542,1.3503565221481144,1.2943039872664948,2.0586567356522196,3.0981764734568062
2013,NC,9843336.0,111.0,183.0,215.0,324.0,451.0,1.1276664740490419,1.8591258085673392,2.184218846131027,3.2915670053323387,4.581779998163225
2013,ND,722036.0,30.0,26.0,20.0,23.0,29.0,4.154917483338781,3.600928485560277,2.7699449888925205,3.1854367372263988,4.016420233894155
2013,OH,11576684.0,147.0,248.0,257.0,351.0,523.0,1.2697936645761427,2.142236930713493,2.2199793999732567,3.03195630113079,4.5177012692062775
2013,OK,3853214.0,62.0,121.0,104.0,162.0,216.0,1.6090463701211508,3.140235657817085,2.6990455240741884,4.204282450961717,5.605709934615622
2013,OR,3922468.0,63.0,98.0,102.0,160.0,275.0,1.6061316497674423,2.4984270107493547,2.6004036234330017,4.079064507345886,7.010892122000741
2013,PA,12776309.0,171.0,235.0,282.0,465.0,635.0,1.3384147174273884,1.8393418631312064,2.2072102357574477,3.6395487930043022,4.970136523780068
2013,RI,1055081.0,,22.0,26.0,,45.0,,2.085147964942976,2.4642657767507896,,4.265075382837905
2013,SC,4764080.0,69.0,104.0,107.0,152.0,264.0,1.448338399019328,2.183002804318987,2.2459740390589578,3.19054256015852,5.541468657117429
2013,SD,842316.0,22.0,20.0,28.0,45.0,32.0,2.611846385442043,2.374405804947312,3.324168126926237,5.3424130611314515,3.799049287915699
2013,TN,6494340.0,93.0,146.0,188.0,231.0,372.0,1.4320161864023135,2.2481114324165348,2.8948284198240315,3.55694343074123,5.728064745609254
2013,TX,26480266.0,333.0,550.0,491.0,710.0,975.0,1.257540237700029,2.0770184106156635,1.854210981113256,2.6812419482493115,3.6819871824550408
2013,UT,2897640.0,63.0,122.0,110.0,132.0,152.0,2.174183128338924,4.2103228834499795,3.7961927637663755,4.55543131651965,5.245648182658991
2013,VT,626210.0,,,23.0,,45.0,,,3.6728892863416425,,7.186087734146692
2013,VA,8252427.0,104.0,172.0,188.0,242.0,366.0,1.2602353222876133,2.084235340706437,2.2781176979814544,2.9324706537846383,4.435058922666022
2013,WA,6963985.0,106.0,173.0,142.0,220.0,386.0,1.5221170062830405,2.4842098310091134,2.0390624046433183,3.1591107677572534,5.542803437974091
2013,WV,1853914.0,15.0,47.0,57.0,75.0,129.0,0.8090990196956277,2.5351769283796335,3.0745762748433854,4.045495098478138,6.958251569382399
2013,WI,5736754.0,82.0,144.0,130.0,223.0,271.0,1.4293797502908439,2.510130293193677,2.26608984802207,3.88721566237632,4.723925760107545
2013,WY,582122.0,19.0,17.0,19.0,26.0,48.0,3.263920621450486,2.9203500297188563,3.263920621450486,4.466417692511191,8.245694201559123
2014,AL,4841799.0,59.0,117.0,142.0,153.0,244.0,1.218555334494472,2.416457188743275,2.9327941948850005,3.1599824775873597,5.03944917994324
2014,AK,736283.0,32.0,44.0,25.0,35.0,31.0,4.3461549431400694,5.975963046817596,3.3954335493281795,4.753606969059452,4.210337601166943
2014,AZ,6730413.0,116.0,191.0,190.0,264.0,483.0,1.7235197899445396,2.837864481719027,2.823006552495367,3.922493315046194,7.176379815027696
2014,AR,2967392.0,50.0,84.0,100.0,112.0,169.0,1.684981289967756,2.8307685671458303,3.369962579935512,3.7743580895277735,5.695236760091016
2014,CA,38596972.0,357.0,606.0,604.0,967.0,1680.0,0.9249430240278953,1.570071351711217,1.5648895980752064,2.5053778830111337,4.352673054248919
2014,CO,5350101.0,109.0,175.0,198.0,243.0,358.0,2.0373447155483606,3.270966286430854,3.700864712647481,4.541970329158272,6.6914624602414055
2014,CT,3594524.0,40.0,29.0,53.0,111.0,146.0,1.1128038093500001,0.8067827617787502,1.4744650473887502,3.088030570946251,4.061733904127501
2014,DE,932487.0,,19.0,24.0,,45.0,,2.037561917753277,2.573762422425192,,4.825804542047234
2014,FL,19845911.0,227.0,379.0,397.0,667.0,1365.0,1.1438124457980285,1.9097132905614662,2.000412074809768,3.3608938385342957,6.877991138829555
2014,GA,10067278.0,124.0,195.0,218.0,328.0,430.0,1.2317132793988603,1.9369684635707884,2.165431410556061,3.258080287442147,4.27126379146379
2014,HI,1414538.0,22.0,39.0,28.0,45.0,70.0,1.5552781190749208,2.7570839383600867,1.9794448788226262,3.181250698107792,4.9486121970565655
2014,ID,1631112.0,35.0,47.0,60.0,76.0,102.0,2.1457753973976033,2.8814698193624966,3.678472109824463,4.659398005777653,6.253402586701588
